"queriedName","foundName","obsid","sourceNumber","sourceRA","sourceDec"
"NGC4486A","UGC  7658",11783,1,187.707274887,12.203292114
"NGC4486A","UGC  7658",11783,2,187.777670222,12.221028904
"NGC4486A","UGC  7658",11783,3,187.627934708,12.2271325727
"NGC4486A","UGC  7658",11783,4,187.789742075,12.2274147022
"NGC4486A","UGC  7658",11783,5,187.762748581,12.2380388022
"NGC4486A","UGC  7658",11783,6,187.734038076,12.2663900209
"NGC4486A","UGC  7658",11783,7,187.741115025,12.2707565296
"NGC4486A","UGC  7658",11783,8,187.780963329,12.297970346
"NGC4486A","UGC  7658",11783,9,187.730523589,12.3096586071
"NGC4486A","UGC  7658",11783,10,187.748178114,12.3441517747
"NGC4486A","UGC  7658",11783,11,187.706133624,12.391185169
"NGC4486A","UGC  7658",11783,12,187.70298095,12.3922781122
"NGC4486A","UGC  7658",11783,13,187.653573798,12.2454890488
"NGC4486A","UGC  7658",11783,14,187.7001425,12.3974601075
"SN 1996aq","SN 1996aq",11229,1,215.583914581,-0.394492919167
"SN 1996aq","SN 1996aq",11229,2,215.560554601,-0.487423334933
"NGC 5253","NGC  5253",7154,1,204.972602957,-31.7286595277
"NGC 5253","NGC  5253",7154,2,204.84651057,-31.7190038528
"NGC 5253","NGC  5253",7154,3,204.986035622,-31.7123872185
"NGC 5253","NGC  5253",7154,4,204.966845734,-31.6954898908
"NGC 5253","NGC  5253",7154,5,204.837233172,-31.6678515798
"NGC 5253","NGC  5253",7154,6,204.960981903,-31.6557599479
"NGC 5253","NGC  5253",7154,7,204.929821526,-31.6557011923
"NGC 5253","NGC  5253",7154,8,204.985108367,-31.64051698
"NGC 5253","NGC  5253",7154,9,204.983573723,-31.6400946754
"NGC 5253","NGC  5253",7154,10,204.982565625,-31.6394905957
"NGC 5253","NGC  5253",7154,11,204.984703837,-31.6390218473
"NGC 5253","NGC  5253",7154,12,204.989871032,-31.6367886112
"NGC 5253","NGC  5253",7154,13,205.014093493,-31.620690125
"NGC 5253","NGC  5253",7154,14,204.913413471,-31.6026213821
"NGC 5253","NGC  5253",7154,15,204.961002204,-31.5699620452
"NGC 5253","NGC  5253",7154,16,204.942435925,-31.5647584855
"NGC 5253","NGC  5253",7154,17,204.894812905,-31.522702321
"NGC 5253","NGC  5253",7154,18,205.051419865,-31.7173363301
"NGC 5253","NGC  5253",7154,19,204.982329584,-31.6420517247
"NGC 5253","NGC  5253",7154,20,204.92236241,-31.5500805521
"NGC 1316","NGC  1316",2022,1,50.652035396,-37.2231458906
"NGC 1316","NGC  1316",2022,2,50.6483437044,-37.2202417215
"NGC 1316","NGC  1316",2022,3,50.6683788467,-37.2122740587
"NGC 1316","NGC  1316",2022,4,50.6745457482,-37.2104129267
"NGC 1316","NGC  1316",2022,5,50.6714241025,-37.2096304228
"NGC 1316","NGC  1316",2022,6,50.673946555,-37.2094413475
"NGC 1316","NGC  1316",2022,7,50.6738756769,-37.207771295
"NGC 1316","NGC  1316",2022,8,50.668895871,-37.2073157123
"NGC 1316","NGC  1316",2022,9,50.6700093152,-37.2065433661
"NGC 1316","NGC  1316",2022,10,50.6770014844,-37.2059160672
"NGC 1316","NGC  1316",2022,11,50.6752475553,-37.2051032817
"NGC 1316","NGC  1316",2022,12,50.6779911034,-37.2046612408
"NGC 1316","NGC  1316",2022,13,50.6755444003,-37.1897241214
"NGC 1316","NGC  1316",2022,14,50.7135029151,-37.1636381214
"NGC 1316","NGC  1316",2022,15,50.6072008112,-37.1533588718
"NGC 1316","NGC  1316",2022,16,50.5004463241,-37.0858932375
"NGC 1316","NGC  1316",2022,17,50.5642584186,-37.281996228
"NGC 1316","NGC  1316",2022,18,50.6849235889,-37.1045006741
"NGC4214","NGC  4228",5197,1,183.909386324,36.3225096902
"NGC4214","NGC  4228",5197,2,183.909002492,36.3291120368
"NGC4214","NGC  4228",5197,3,183.922472714,36.3540207595
"NGC4214","NGC  4228",5197,4,183.893258298,36.3720782132
"NGC4214","NGC  4228",5197,5,183.758701945,36.2424162685
"NGC 5139","NGC  5139",13726,1,201.599960685,-47.6029821084
"NGC 5139","NGC  5139",13726,2,201.803572777,-47.5823494441
"NGC 5139","NGC  5139",13726,3,201.746856312,-47.5824968476
"NGC 5139","NGC  5139",13726,4,201.614427153,-47.5818728179
"NGC 5139","NGC  5139",13726,5,201.55681647,-47.5780117044
"NGC 5139","NGC  5139",13726,6,201.612596109,-47.5691026105
"NGC 5139","NGC  5139",13726,7,201.547752136,-47.5673983632
"NGC 5139","NGC  5139",13726,8,201.791838543,-47.5555926656
"NGC 5139","NGC  5139",13726,9,201.676952253,-47.5524445938
"NGC 5139","NGC  5139",13726,10,201.506743086,-47.5515345332
"NGC 5139","NGC  5139",13726,11,201.799002012,-47.5445922996
"NGC 5139","NGC  5139",13726,12,201.894501574,-47.5438497766
"NGC 5139","NGC  5139",13726,13,201.683801072,-47.5419323858
"NGC 5139","NGC  5139",13726,14,201.60475507,-47.540849739
"NGC 5139","NGC  5139",13726,15,201.612729417,-47.5375232047
"NGC 5139","NGC  5139",13726,16,201.70771681,-47.5368027498
"NGC 5139","NGC  5139",13726,17,201.810945869,-47.5306311354
"NGC 5139","NGC  5139",13726,18,201.708281342,-47.5299407146
"NGC 5139","NGC  5139",13726,19,201.712849566,-47.5290084793
"NGC 5139","NGC  5139",13726,20,201.863825879,-47.5253597819
"NGC 5139","NGC  5139",13726,21,201.703037355,-47.5235911568
"NGC 5139","NGC  5139",13726,22,201.729412527,-47.5203580831
"NGC 5139","NGC  5139",13726,23,201.569420064,-47.5150296043
"NGC 5139","NGC  5139",13726,24,201.65599386,-47.5146586081
"NGC 5139","NGC  5139",13726,25,201.768717293,-47.5104283087
"NGC 5139","NGC  5139",13726,26,201.660085312,-47.5101038595
"NGC 5139","NGC  5139",13726,27,201.584926764,-47.5007544119
"NGC 5139","NGC  5139",13726,28,201.64331757,-47.4987635029
"NGC 5139","NGC  5139",13726,29,201.717199887,-47.4931905628
"NGC 5139","NGC  5139",13726,30,201.582541635,-47.4861900354
"NGC 5139","NGC  5139",13726,31,201.722947204,-47.4833922416
"NGC 5139","NGC  5139",13726,32,201.630054646,-47.4743427089
"NGC 5139","NGC  5139",13726,33,201.821091935,-47.4719764304
"NGC 5139","NGC  5139",13726,34,201.622383812,-47.4703043345
"NGC 5139","NGC  5139",13726,35,201.772291123,-47.4690778153
"NGC 5139","NGC  5139",13726,36,201.659439056,-47.4611427673
"NGC 5139","NGC  5139",13726,37,201.720075628,-47.4605036885
"NGC 5139","NGC  5139",13726,38,201.670935417,-47.4603883767
"NGC 5139","NGC  5139",13726,39,201.720682187,-47.4536238151
"NGC 5139","NGC  5139",13726,40,201.619426092,-47.4408668739
"NGC 5139","NGC  5139",13726,41,201.650996216,-47.4393844218
"NGC 5139","NGC  5139",13726,42,201.872197856,-47.4315782668
"NGC 5139","NGC  5139",13726,43,201.77660403,-47.4271773701
"NGC 5139","NGC  5139",13726,44,201.633455884,-47.4142936013
"NGC 5139","NGC  5139",13726,45,201.630498025,-47.4108709271
"NGC 5139","NGC  5139",13726,46,201.553286613,-47.4032706216
"NGC 5139","NGC  5139",13726,47,201.670828258,-47.4005201885
"NGC 5139","NGC  5139",13726,48,201.783290658,-47.392697601
"NGC 5139","NGC  5139",13726,49,201.837891732,-47.3897480202
"NGC 5139","NGC  5139",13726,50,201.596380972,-47.3807713017
"NGC 5139","NGC  5139",13726,51,201.702019614,-47.3716343204
"NGC 5139","NGC  5139",13726,52,201.673035553,-47.3711088903
"NGC 5139","NGC  5139",13726,53,201.727008943,-47.3679179483
"NGC 5139","NGC  5139",13726,54,201.663239979,-47.6084037284
"NGC 5139","NGC  5139",13726,55,201.812085425,-47.5918894322
"NGC 5139","NGC  5139",13726,56,201.558414795,-47.5054971497
"NGC 4449","NGC  4449",10875,1,187.029888577,44.0707856908
"NGC 4449","NGC  4449",10875,2,187.030634647,44.0816739742
"NGC 4449","NGC  4449",10875,3,187.045902491,44.083266194
"NGC 4449","NGC  4449",10875,4,187.038891559,44.0857141212
"NGC 4449","NGC  4449",10875,5,187.049467539,44.0917542786
"NGC 4449","NGC  4449",10875,6,187.016343453,44.0955505791
"NGC 4449","NGC  4449",10875,7,187.04048445,44.0981507719
"NGC 4449","NGC  4449",10875,8,187.074300702,44.1094721828
"NGC 4449","NGC  4449",10875,9,187.046726238,44.1107402363
"NGC 4449","NGC  4449",10875,10,187.049979394,44.1116064282
"NGC 4449","NGC  4449",10875,11,187.045672057,44.1135160055
"NGC 4449","NGC  4449",10875,12,187.055285485,44.115549982
"NGC 4449","NGC  4449",10875,13,187.030436788,44.1226438902
"NGC 4449","NGC  4449",10875,14,187.008671363,44.1355497931
"NGC 4449","NGC  4449",10875,15,186.969548844,44.167924231
"NGC 4449","NGC  4449",10875,16,187.005325957,44.1821535369
"NGC 4449","NGC  4449",10875,17,187.024562387,44.1830048503
"NGC 4449","NGC  4449",10875,18,187.224120829,44.1978548545
"NGC 4449","NGC  4449",10875,19,186.739512511,44.309679061
"NGC 278","NGC   278",2055,1,12.9594439482,47.4679495199
"NGC 278","NGC   278",2055,2,12.9582948834,47.4685885107
"NGC 278","NGC   278",2055,3,13.0420580831,47.4915667701
"NGC 278","NGC   278",2055,4,13.0142839943,47.5485697195
"NGC 278","NGC   278",2055,5,13.0183395928,47.5512485049
"NGC 278","NGC   278",2055,6,13.0115114868,47.5521693559
"NGC 278","NGC   278",2055,7,13.0160493333,47.5526574887
"NGC 278","NGC   278",2055,8,13.0255171669,47.563182098
"NGC 278","NGC   278",2055,9,13.0423836249,47.5661265396
"NGC 278","NGC   278",2055,10,13.0023655203,47.5807877087
"NGC 278","NGC   278",2055,11,13.0903438408,47.5954166114
"NGC 278","NGC   278",2055,12,13.0613035769,47.617100634
"NGC 278","NGC   278",2055,13,12.9248273741,47.6946121511
"SNR 1987A","NAME SNR 1987A",1967,1,83.8537842031,-69.327065922
"SNR 1987A","NAME SNR 1987A",1967,2,83.8643799048,-69.3130228601
"SNR 1987A","NAME SNR 1987A",1967,3,83.7849176455,-69.3128405207
"SNR 1987A","NAME SNR 1987A",1967,4,83.9290399428,-69.3048466305
"SNR 1987A","NAME SNR 1987A",1967,5,83.6101691396,-69.2972340786
"SNR 1987A","NAME SNR 1987A",1967,6,83.7065182847,-69.2884109577
"SNR 1987A","NAME SNR 1987A",1967,7,83.858235206,-69.276777687
"SNR 1987A","NAME SNR 1987A",1967,8,84.2061487613,-69.2740026314
"SNR 1987A","NAME SNR 1987A",1967,9,83.8532345837,-69.2742373008
"SNR 1987A","NAME SNR 1987A",1967,10,83.8667217724,-69.2697778218
"SNR 1987A","NAME SNR 1987A",1967,11,83.8016373754,-69.2507734949
"SNR 1987A","NAME SNR 1987A",1967,12,83.8425430745,-69.2428707823
"SNR 1987A","NAME SNR 1987A",1967,13,83.7118220258,-69.2386820799
"SNR 1987A","NAME SNR 1987A",1967,14,83.7764668423,-69.232968227
"SNR 1987A","NAME SNR 1987A",1967,15,84.2376041558,-69.2245456828
"SNR 1987A","NAME SNR 1987A",1967,16,83.7836975688,-69.2239420721
"SNR 1987A","NAME SNR 1987A",1967,17,83.7436172733,-69.2188181453
"SNR 1987A","NAME SNR 1987A",1967,18,83.9283761678,-69.2019982844
"SNR 1987A","NAME SNR 1987A",1967,19,83.9269998405,-69.1979190548
"SNR 1987A","NAME SNR 1987A",1967,20,84.4454284461,-69.1722642001
"SNR 1987A","NAME SNR 1987A",1967,21,83.9451061079,-69.307202915
"SNR 1987A","NAME SNR 1987A",1967,22,83.9264114801,-69.3030800351
"SNR 1987A","NAME SNR 1987A",1967,23,83.9431212128,-69.3016903506
"SNR 1987A","NAME SNR 1987A",1967,24,83.9286232717,-69.2956668144
"SNR 1987A","NAME SNR 1987A",1967,25,84.1366191367,-69.1946102687
"SNR 1987A","NAME SNR 1987A",1967,26,84.4507922437,-69.1727813595
"SNR 1987A","NAME SNR 1987A",1967,27,83.9543168479,-69.3120639463
"NGC 602","NGC   602",11989,1,22.6107399175,-73.5762081841
"NGC 602","NGC   602",11989,2,22.3756819607,-73.5529763377
"NGC 602","NGC   602",11989,3,21.9415627608,-73.5490423282
"NGC 602","NGC   602",11989,4,22.0997187159,-73.5033333757
"NGC 602","NGC   602",11989,5,22.2667494851,-73.3917238168
"NGC5813","NGC  5813",13247,1,225.263672307,1.65379678949
"NGC5813","NGC  5813",13247,2,225.254628892,1.68885161697
"NGC5813","NGC  5813",13247,3,225.318998191,1.69282165174
"NGC5813","NGC  5813",13247,4,225.270515053,1.69340961263
"NGC5813","NGC  5813",13247,5,225.295433437,1.69524094429
"NGC5813","NGC  5813",13247,6,225.296648985,1.70211799796
"NGC5813","NGC  5813",13247,7,225.342801349,1.70844204549
"NGC5813","NGC  5813",13247,8,225.255720954,1.71498228073
"NGC5813","NGC  5813",13247,9,225.273321881,1.725224248
"NGC5813","NGC  5813",13247,10,225.341553816,1.73368713241
"NGC5813","NGC  5813",13247,11,225.290295093,1.6532338044
"NGC5813","NGC  5813",13247,12,225.299212633,1.70409964357
"NGC5813","NGC  5813",13247,13,225.453158647,1.73433229122
"NGC5813","NGC  5813",13247,14,225.384479095,1.84577767384
"ngc2997","NGC  2997",15383,1,146.47483811,-31.2186927021
"ngc2997","NGC  2997",15383,2,146.374635052,-31.2168507464
"ngc2997","NGC  2997",15383,3,146.372016148,-31.2076493302
"ngc2997","NGC  2997",15383,4,146.344240052,-31.2001266519
"ngc2997","NGC  2997",15383,5,146.426396732,-31.1926785198
"ngc2997","NGC  2997",15383,6,146.389590792,-31.1872741724
"ngc2997","NGC  2997",15383,7,146.433565279,-31.1758176518
"ngc2997","NGC  2997",15383,8,146.421749772,-31.1721306896
"ngc2997","NGC  2997",15383,9,146.366401071,-31.1659978113
"ngc2997","NGC  2997",15383,10,146.383156083,-31.1647564632
"ngc2997","NGC  2997",15383,11,146.40655531,-31.1521706973
"ngc2997","NGC  2997",15383,12,146.383203848,-31.1466973491
"ngc2997","NGC  2997",15383,13,146.514761439,-31.1452974366
"ngc2997","NGC  2997",15383,14,146.513973802,-31.1127768045
"ngc2997","NGC  2997",15383,15,146.458095745,-31.1038818255
"NGC5813","NGC  5813",12951,1,225.290107634,1.65326822249
"NGC5813","NGC  5813",12951,2,225.263847167,1.65362757579
"NGC5813","NGC  5813",12951,3,225.263305738,1.65403210278
"NGC5813","NGC  5813",12951,4,225.268095127,1.65829886723
"NGC5813","NGC  5813",12951,5,225.250430419,1.65830822252
"NGC5813","NGC  5813",12951,6,225.279134197,1.66178664489
"NGC5813","NGC  5813",12951,7,225.30718878,1.67589594019
"NGC5813","NGC  5813",12951,8,225.266171213,1.68190797631
"NGC5813","NGC  5813",12951,9,225.254657457,1.68882316825
"NGC5813","NGC  5813",12951,10,225.31895976,1.69282053662
"NGC5813","NGC  5813",12951,11,225.270525844,1.69335793024
"NGC5813","NGC  5813",12951,12,225.295351253,1.69524529565
"NGC5813","NGC  5813",12951,13,225.327986525,1.69702421025
"NGC5813","NGC  5813",12951,14,225.296990652,1.70172464658
"NGC5813","NGC  5813",12951,15,225.342809404,1.70841906276
"NGC5813","NGC  5813",12951,16,225.290050429,1.71114101341
"NGC5813","NGC  5813",12951,17,225.255754988,1.71498663204
"NGC5813","NGC  5813",12951,18,225.274068275,1.72461633588
"NGC5813","NGC  5813",12951,19,225.273321733,1.72523953216
"NGC5813","NGC  5813",12951,20,225.332240911,1.72847791727
"NGC5813","NGC  5813",12951,21,225.341546832,1.73368465013
"NGC5813","NGC  5813",12951,22,225.453024504,1.73431205418
"NGC5813","NGC  5813",12951,23,225.24599689,1.77597805015
"NGC5813","NGC  5813",12951,24,225.313638712,1.79729815081
"NGC5813","NGC  5813",12951,25,225.246942464,1.80798537391
"NGC5813","NGC  5813",12951,26,225.384086495,1.84546361513
"NGC5813","NGC  5813",12951,27,225.216768247,1.91421772477
"NGC5813","NGC  5813",12951,28,225.326911973,1.64360954644
"NGC5813","NGC  5813",12951,29,225.332885891,1.66269211583
"NGC5813","NGC  5813",12951,30,225.322738276,1.66463300846
"NGC5813","NGC  5813",12951,31,225.296281021,1.69909518664
"NGC5813","NGC  5813",12951,32,225.298463221,1.70413543389
"NGC5813","NGC  5813",12951,33,225.295025909,1.70523425789
"NGC5813","NGC  5813",12951,34,225.315907773,1.83416388188
"NGC5813","NGC  5813",12951,35,225.217361631,1.91643309331
"M31","M  31",1575,1,10.6177960152,41.2064252073
"M31","M  31",1575,2,10.5769616078,41.2065600192
"M31","M  31",1575,3,10.5631036507,41.209617755
"M31","M  31",1575,4,10.785866748,41.2134422622
"M31","M  31",1575,5,10.7151455722,41.2174462524
"M31","M  31",1575,6,10.6364563888,41.2197131189
"M31","M  31",1575,7,10.6337032351,41.2206922242
"M31","M  31",1575,8,10.6804244816,41.2221263392
"M31","M  31",1575,9,10.6694371944,41.2243095243
"M31","M  31",1575,10,10.5933825396,41.2261616161
"M31","M  31",1575,11,10.6047212903,41.2279683173
"M31","M  31",1575,12,10.5776739074,41.2338802134
"M31","M  31",1575,13,10.6878653525,41.235358749
"M31","M  31",1575,14,10.5963686917,41.235450008
"M31","M  31",1575,15,10.5895384785,41.2389455807
"M31","M  31",1575,16,10.6647191803,41.2412875591
"M31","M  31",1575,17,10.9045446277,41.2449345585
"M31","M  31",1575,18,10.676362789,41.2459914086
"M31","M  31",1575,19,10.794182302,41.2475810107
"M31","M  31",1575,20,10.5433854121,41.252582467
"M31","M  31",1575,21,10.5423410632,41.2530555657
"M31","M  31",1575,22,10.7021821993,41.2559046441
"M31","M  31",1575,23,10.7621906507,41.2562651273
"M31","M  31",1575,24,10.6878480089,41.2564587111
"M31","M  31",1575,25,10.6726572932,41.2566611685
"M31","M  31",1575,26,10.7633780566,41.2577169239
"M31","M  31",1575,27,10.7429317244,41.258109117
"M31","M  31",1575,28,10.6752881033,41.2589269748
"M31","M  31",1575,29,10.6995223048,41.259158057
"M31","M  31",1575,30,10.5956036864,41.2598144519
"M31","M  31",1575,31,10.7188275276,41.2611165131
"M31","M  31",1575,32,10.6922930981,41.2620270438
"M31","M  31",1575,33,10.6791446139,41.2620167137
"M31","M  31",1575,34,10.6666233436,41.2632294324
"M31","M  31",1575,35,10.6994972697,41.2638511966
"M31","M  31",1575,36,10.6769687341,41.2649347286
"M31","M  31",1575,37,10.7676117283,41.2670285647
"M31","M  31",1575,38,10.5895117998,41.2670483193
"M31","M  31",1575,39,10.7288674523,41.2675801291
"M31","M  31",1575,40,10.6827820699,41.2677426514
"M31","M  31",1575,41,10.6607702532,41.2677268938
"M31","M  31",1575,42,10.7494254697,41.2682782117
"M31","M  31",1575,43,10.6848588003,41.2688575743
"M31","M  31",1575,44,10.6899646289,41.2690877012
"M31","M  31",1575,45,10.6884156613,41.2698027464
"M31","M  31",1575,46,10.6826279684,41.2698090704
"M31","M  31",1575,47,10.6845464732,41.2705495516
"M31","M  31",1575,48,10.6649157211,41.2706654265
"M31","M  31",1575,49,10.6956785177,41.2710216938
"M31","M  31",1575,50,10.6861178363,41.2717342214
"M31","M  31",1575,51,10.6916749071,41.2721213693
"M31","M  31",1575,52,10.6412184984,41.2721970484
"M31","M  31",1575,53,10.6879746862,41.2727220218
"M31","M  31",1575,54,10.6297696657,41.2727158549
"M31","M  31",1575,55,10.6994307445,41.273072114
"M31","M  31",1575,56,10.7029623104,41.2734934118
"M31","M  31",1575,57,10.6965310404,41.274585756
"M31","M  31",1575,58,10.6825908792,41.2748493415
"M31","M  31",1575,59,10.6822710115,41.2756980803
"M31","M  31",1575,60,10.679956475,41.2778822682
"M31","M  31",1575,61,10.5500469436,41.2801127711
"M31","M  31",1575,62,10.67720392,41.2831756106
"M31","M  31",1575,63,10.7736321452,41.2840970026
"M31","M  31",1575,64,10.5653106663,41.2891842936
"M31","M  31",1575,65,10.6883871588,41.2895497176
"M31","M  31",1575,66,10.7178917909,41.2930477151
"M31","M  31",1575,67,10.6870698672,41.2943920377
"M31","M  31",1575,68,10.5399993475,41.2957449051
"M31","M  31",1575,69,10.5390957057,41.2964518305
"M31","M  31",1575,70,10.6831654636,41.2987604686
"M31","M  31",1575,71,10.5507227463,41.2996731884
"M31","M  31",1575,72,10.7660557483,41.3013482488
"M31","M  31",1575,73,10.797323164,41.3027648941
"M31","M  31",1575,74,10.8048544379,41.3034737458
"M31","M  31",1575,75,10.53267889,41.3039351681
"M31","M  31",1575,76,10.7051272858,41.3044641416
"M31","M  31",1575,77,10.5318368768,41.3046585089
"M31","M  31",1575,78,10.7317139704,41.3098085983
"M31","M  31",1575,79,10.72990206,41.3100637768
"M31","M  31",1575,80,10.5547338365,41.3101854988
"M31","M  31",1575,81,10.6675590428,41.3125907054
"M31","M  31",1575,82,10.7188328977,41.315140836
"M31","M  31",1575,83,10.6085139234,41.3208503503
"M31","M  31",1575,84,10.7485587297,41.322054401
"M31","M  31",1575,85,10.6302650047,41.3274756062
"M31","M  31",1575,86,10.6467237151,41.3349514272
"M31","M  31",1575,87,10.7812175858,41.3385747114
"M31","M  31",1575,88,10.5649325339,41.3418320194
"M31","M  31",1575,89,10.7624090153,41.3447948377
"M31","M  31",1575,90,10.5387956992,41.3449189165
"M31","M  31",1575,91,10.7022813826,41.4225255762
"M31","M  31",1575,92,10.6095464349,41.4309655909
"M31","M  31",1575,93,10.7309465824,41.4316934481
"M31","M  31",1575,94,10.7310348199,41.4324641947
"M31","M  31",1575,95,10.7566317273,41.5040354078
